time,FL (41112) Water Temp,ME (44033) Water Temp,NJ (44065) Water Temp
2013-01-01 00:00:00+00:00,,5.4,7.4
2013-01-01 01:00:00+00:00,,5.2,7.4
2013-01-01 02:00:00+00:00,,5.3,7.3
2013-01-01 03:00:00+00:00,,5.3,7.4
2013-01-01 04:00:00+00:00,,5.4,7.3
2013-01-01 05:00:00+00:00,14.8,5.5,7.2
2013-01-01 06:00:00+00:00,14.7,5.7,6.9
2013-01-01 07:00:00+00:00,14.75,5.8,6.9
2013-01-01 08:00:00+00:00,14.7,5.6,6.8
2013-01-01 09:00:00+00:00,14.7,5.8,6.9
2013-01-01 10:00:00+00:00,14.7,5.7,7.0
2013-01-01 11:00:00+00:00,14.7,5.6,7.0
2013-01-01 12:00:00+00:00,14.8,5.3,7.0
2013-01-01 13:00:00+00:00,14.8,5.1,7.0
2013-01-01 14:00:00+00:00,14.9,5.4,7.0
2013-01-01 15:00:00+00:00,14.9,5.6,6.9
2013-01-01 16:00:00+00:00,15.05,5.5,6.8
2013-01-01 17:00:00+00:00,15.3,5.7,6.8
2013-01-01 18:00:00+00:00,15.350000000000001,5.7,6.8
2013-01-01 19:00:00+00:00,15.2,5.8,6.9
2013-01-01 20:00:00+00:00,15.05,5.7,6.9
2013-01-01 21:00:00+00:00,15.149999999999999,5.6,6.9
2013-01-01 22:00:00+00:00,15.1,5.7,6.9
2013-01-01 23:00:00+00:00,15.149999999999999,5.9,6.8
2013-01-02 00:00:00+00:00,15.1,5.9,6.8
2013-01-02 01:00:00+00:00,15.25,6.0,6.8
2013-01-02 02:00:00+00:00,15.3,5.7,6.9
2013-01-02 03:00:00+00:00,15.3,5.7,6.9
2013-01-02 04:00:00+00:00,15.3,5.8,7.0
2013-01-02 05:00:00+00:00,15.25,5.7,7.0
2013-01-02 06:00:00+00:00,15.1,5.9,7.0
2013-01-02 07:00:00+00:00,15.05,5.8,7.0
2013-01-02 08:00:00+00:00,15.05,5.8,7.1
2013-01-02 09:00:00+00:00,15.05,6.0,7.1
2013-01-02 10:00:00+00:00,15.0,5.6,7.2
2013-01-02 11:00:00+00:00,15.0,5.6,7.3
2013-01-02 12:00:00+00:00,15.05,5.6,7.3
2013-01-02 13:00:00+00:00,15.1,5.6,7.3
2013-01-02 14:00:00+00:00,15.1,5.6,7.5
2013-01-02 15:00:00+00:00,15.2,5.6,7.5
2013-01-02 16:00:00+00:00,15.2,5.6,7.6
2013-01-02 17:00:00+00:00,15.350000000000001,5.8,7.7
2013-01-02 18:00:00+00:00,15.4,5.8,7.7
2013-01-02 19:00:00+00:00,15.350000000000001,5.7,7.8
2013-01-02 20:00:00+00:00,15.350000000000001,5.7,7.8
2013-01-02 21:00:00+00:00,15.350000000000001,5.6,7.7
2013-01-02 22:00:00+00:00,15.3,5.6,7.7
2013-01-02 23:00:00+00:00,15.3,5.7,7.7
2013-01-03 00:00:00+00:00,15.25,5.7,7.7
2013-01-03 01:00:00+00:00,15.25,5.8,7.7
2013-01-03 02:00:00+00:00,15.2,5.8,7.6
2013-01-03 03:00:00+00:00,15.2,5.8,7.6
2013-01-03 04:00:00+00:00,15.3,5.8,7.6
2013-01-03 05:00:00+00:00,15.3,5.9,7.5
2013-01-03 06:00:00+00:00,15.2,5.7,7.5
2013-01-03 07:00:00+00:00,15.2,5.7,7.5
2013-01-03 08:00:00+00:00,15.2,5.7,7.5
2013-01-03 09:00:00+00:00,15.2,5.7,7.4
2013-01-03 10:00:00+00:00,15.1,5.5,7.4
2013-01-03 11:00:00+00:00,15.1,5.7,7.4
2013-01-03 12:00:00+00:00,15.1,5.8,7.0
2013-01-03 13:00:00+00:00,15.1,5.8,7.0
2013-01-03 14:00:00+00:00,15.1,5.7,7.0
2013-01-03 15:00:00+00:00,15.1,5.7,7.1
2013-01-03 16:00:00+00:00,15.1,5.7,7.1
2013-01-03 17:00:00+00:00,15.1,5.7,7.1
2013-01-03 18:00:00+00:00,15.1,5.7,7.1
2013-01-03 19:00:00+00:00,15.1,5.5,7.1
2013-01-03 20:00:00+00:00,14.95,5.3,7.1
2013-01-03 21:00:00+00:00,14.850000000000001,5.3,7.0
2013-01-03 22:00:00+00:00,14.8,5.3,7.1
2013-01-03 23:00:00+00:00,14.8,5.3,7.1
2013-01-04 00:00:00+00:00,14.75,5.7,7.1
2013-01-04 01:00:00+00:00,14.8,5.5,7.2
2013-01-04 02:00:00+00:00,14.8,5.5,7.2
2013-01-04 03:00:00+00:00,14.8,5.6,7.2
2013-01-04 04:00:00+00:00,14.8,5.6,7.3
2013-01-04 05:00:00+00:00,14.8,5.6,7.4
2013-01-04 06:00:00+00:00,14.8,5.5,7.5
2013-01-04 07:00:00+00:00,14.8,5.6,7.2
2013-01-04 08:00:00+00:00,14.8,5.5,7.1
2013-01-04 09:00:00+00:00,14.75,5.5,7.1
2013-01-04 10:00:00+00:00,14.7,5.5,6.9
2013-01-04 11:00:00+00:00,14.7,5.5,6.9
2013-01-04 12:00:00+00:00,14.7,5.4,6.9
2013-01-04 13:00:00+00:00,14.7,5.2,6.9
2013-01-04 14:00:00+00:00,14.7,5.2,6.9
2013-01-04 15:00:00+00:00,14.75,5.2,7.0
2013-01-04 16:00:00+00:00,14.8,5.1,7.0
2013-01-04 17:00:00+00:00,14.8,5.4,7.0
2013-01-04 18:00:00+00:00,14.8,5.3,7.1
2013-01-04 19:00:00+00:00,14.8,5.4,7.1
2013-01-04 20:00:00+00:00,14.7,5.4,7.0
2013-01-04 21:00:00+00:00,14.649999999999999,5.3,6.9
2013-01-04 22:00:00+00:00,14.6,5.3,6.8
2013-01-04 23:00:00+00:00,14.55,5.3,6.7
2013-01-05 00:00:00+00:00,14.5,5.1,6.7
2013-01-05 01:00:00+00:00,14.5,4.9,6.7
2013-01-05 02:00:00+00:00,14.5,5.1,6.7
2013-01-05 03:00:00+00:00,14.6,5.0,6.7
2013-01-05 04:00:00+00:00,14.6,4.9,6.7
2013-01-05 05:00:00+00:00,14.6,5.0,6.6
2013-01-05 06:00:00+00:00,14.6,5.1,6.6
2013-01-05 07:00:00+00:00,14.6,5.2,6.5
2013-01-05 08:00:00+00:00,14.5,5.2,6.5
2013-01-05 09:00:00+00:00,14.5,5.2,6.5
2013-01-05 10:00:00+00:00,14.5,5.1,6.5
2013-01-05 11:00:00+00:00,14.5,5.0,6.5
2013-01-05 12:00:00+00:00,14.5,5.0,6.4
2013-01-05 13:00:00+00:00,14.5,5.0,6.4
2013-01-05 14:00:00+00:00,14.5,4.9,6.4
2013-01-05 15:00:00+00:00,14.55,5.1,6.5
2013-01-05 16:00:00+00:00,14.6,5.0,6.5
2013-01-05 17:00:00+00:00,14.7,5.1,6.5
2013-01-05 18:00:00+00:00,14.8,5.1,6.5
2013-01-05 19:00:00+00:00,14.8,5.1,6.5
2013-01-05 20:00:00+00:00,14.8,5.0,6.5
2013-01-05 21:00:00+00:00,14.75,4.9,6.5
2013-01-05 22:00:00+00:00,14.649999999999999,4.9,6.4
2013-01-05 23:00:00+00:00,14.6,4.9,6.4
2013-01-06 00:00:00+00:00,14.6,4.9,6.4
2013-01-06 01:00:00+00:00,14.5,4.9,6.3
2013-01-06 02:00:00+00:00,14.5,4.9,6.3
2013-01-06 03:00:00+00:00,14.5,5.0,6.2
2013-01-06 04:00:00+00:00,14.6,5.1,6.2
2013-01-06 05:00:00+00:00,14.6,5.0,6.2
2013-01-06 06:00:00+00:00,14.6,5.0,6.3
2013-01-06 07:00:00+00:00,14.6,5.0,6.3
2013-01-06 08:00:00+00:00,14.6,5.0,6.4
2013-01-06 09:00:00+00:00,14.6,4.7,6.6
2013-01-06 10:00:00+00:00,14.5,4.9,6.7
2013-01-06 11:00:00+00:00,14.45,5.0,7.1
2013-01-06 12:00:00+00:00,14.4,5.0,7.5
2013-01-06 13:00:00+00:00,14.3,5.1,7.8
2013-01-06 14:00:00+00:00,14.3,5.1,8.1
2013-01-06 15:00:00+00:00,14.350000000000001,5.1,8.2
2013-01-06 16:00:00+00:00,14.4,5.1,8.3
2013-01-06 17:00:00+00:00,14.45,5.0,8.3
2013-01-06 18:00:00+00:00,14.5,5.1,8.2
2013-01-06 19:00:00+00:00,14.5,5.1,8.2
2013-01-06 20:00:00+00:00,14.5,5.1,7.7
2013-01-06 21:00:00+00:00,14.45,5.0,7.9
2013-01-06 22:00:00+00:00,14.4,5.0,7.9
2013-01-06 23:00:00+00:00,14.4,5.0,7.8
2013-01-07 00:00:00+00:00,14.350000000000001,5.1,7.8
2013-01-07 01:00:00+00:00,14.3,5.1,7.8
2013-01-07 02:00:00+00:00,14.3,5.1,7.7
2013-01-07 03:00:00+00:00,14.3,5.2,7.5
2013-01-07 04:00:00+00:00,14.350000000000001,5.0,7.4
2013-01-07 05:00:00+00:00,14.4,5.1,7.4
2013-01-07 06:00:00+00:00,14.45,5.2,7.5
2013-01-07 07:00:00+00:00,14.5,5.2,7.6
2013-01-07 08:00:00+00:00,14.5,5.2,7.7
2013-01-07 09:00:00+00:00,14.4,5.1,7.8
2013-01-07 10:00:00+00:00,14.4,5.0,8.0
2013-01-07 11:00:00+00:00,14.3,5.1,7.2
2013-01-07 12:00:00+00:00,14.25,5.1,7.2
2013-01-07 13:00:00+00:00,14.2,5.1,6.9
2013-01-07 14:00:00+00:00,14.1,5.1,7.0
2013-01-07 15:00:00+00:00,14.1,5.1,7.0
2013-01-07 16:00:00+00:00,14.149999999999999,5.1,6.9
2013-01-07 17:00:00+00:00,14.2,5.0,6.9
2013-01-07 18:00:00+00:00,14.3,5.0,7.0
2013-01-07 19:00:00+00:00,14.3,5.0,7.0
2013-01-07 20:00:00+00:00,14.3,5.1,7.0
2013-01-07 21:00:00+00:00,14.3,5.2,6.9
2013-01-07 22:00:00+00:00,14.2,5.2,6.8
2013-01-07 23:00:00+00:00,14.149999999999999,5.0,6.8
2013-01-08 00:00:00+00:00,14.05,5.0,6.7
2013-01-08 01:00:00+00:00,14.0,5.0,6.7
2013-01-08 02:00:00+00:00,13.95,5.1,6.6
2013-01-08 03:00:00+00:00,13.850000000000001,4.9,6.6
2013-01-08 04:00:00+00:00,13.9,4.9,6.7
2013-01-08 05:00:00+00:00,13.9,4.5,6.7
2013-01-08 06:00:00+00:00,14.0,4.5,6.7
2013-01-08 07:00:00+00:00,14.1,4.5,6.8
2013-01-08 08:00:00+00:00,14.1,4.5,6.8
2013-01-08 09:00:00+00:00,14.1,4.6,6.9
2013-01-08 10:00:00+00:00,14.1,4.7,6.9
2013-01-08 11:00:00+00:00,14.1,4.8,6.9
2013-01-08 12:00:00+00:00,14.05,4.8,6.9
2013-01-08 13:00:00+00:00,14.0,4.8,6.9
2013-01-08 14:00:00+00:00,13.9,4.9,7.0
2013-01-08 15:00:00+00:00,13.9,4.7,7.0
2013-01-08 16:00:00+00:00,13.7,4.5,7.1
2013-01-08 17:00:00+00:00,13.7,4.4,7.2
2013-01-08 18:00:00+00:00,13.75,4.5,7.3
2013-01-08 19:00:00+00:00,13.850000000000001,4.6,7.3
2013-01-08 20:00:00+00:00,13.95,4.5,7.3
2013-01-08 21:00:00+00:00,14.0,4.4,7.2
2013-01-08 22:00:00+00:00,14.1,4.3,7.2
2013-01-08 23:00:00+00:00,14.0,4.5,7.1
2013-01-09 00:00:00+00:00,14.0,4.5,7.1
2013-01-09 01:00:00+00:00,13.95,4.5,7.1
2013-01-09 02:00:00+00:00,13.649999999999999,4.5,7.1
2013-01-09 03:00:00+00:00,13.5,4.4,7.1
2013-01-09 04:00:00+00:00,13.4,4.3,7.0
2013-01-09 05:00:00+00:00,13.45,4.2,7.0
2013-01-09 06:00:00+00:00,13.5,4.2,6.8
2013-01-09 07:00:00+00:00,13.649999999999999,4.3,6.8
2013-01-09 08:00:00+00:00,13.850000000000001,4.3,6.7
2013-01-09 09:00:00+00:00,14.1,4.3,6.7
2013-01-09 10:00:00+00:00,14.2,4.5,6.7
2013-01-09 11:00:00+00:00,14.2,4.5,6.7
2013-01-09 12:00:00+00:00,14.2,4.5,6.7
2013-01-09 13:00:00+00:00,13.649999999999999,4.4,6.8
2013-01-09 14:00:00+00:00,13.5,4.6,6.9
2013-01-09 15:00:00+00:00,13.5,4.3,7.0
2013-01-09 16:00:00+00:00,13.5,4.6,7.1
2013-01-09 17:00:00+00:00,13.55,4.3,7.1
2013-01-09 18:00:00+00:00,13.8,4.3,7.4
2013-01-09 19:00:00+00:00,14.05,4.2,7.6
2013-01-09 20:00:00+00:00,14.1,4.3,7.5
2013-01-09 21:00:00+00:00,14.25,4.3,7.3
2013-01-09 22:00:00+00:00,14.2,4.4,7.2
2013-01-09 23:00:00+00:00,14.149999999999999,4.6,7.2
2013-01-10 00:00:00+00:00,14.1,4.6,7.2
2013-01-10 01:00:00+00:00,14.149999999999999,4.6,7.1
2013-01-10 02:00:00+00:00,13.8,4.7,7.1
2013-01-10 03:00:00+00:00,13.6,4.7,7.1
2013-01-10 04:00:00+00:00,13.5,4.6,7.1
2013-01-10 05:00:00+00:00,13.6,4.6,7.1
2013-01-10 06:00:00+00:00,13.6,4.5,7.1
2013-01-10 07:00:00+00:00,13.6,4.4,7.1
2013-01-10 08:00:00+00:00,13.75,4.5,7.1
2013-01-10 09:00:00+00:00,14.05,4.5,7.1
2013-01-10 10:00:00+00:00,14.1,4.5,7.1
2013-01-10 11:00:00+00:00,14.149999999999999,4.5,7.2
2013-01-10 12:00:00+00:00,14.149999999999999,4.5,7.2
2013-01-10 13:00:00+00:00,14.0,4.6,7.3
2013-01-10 14:00:00+00:00,13.6,4.6,7.4
2013-01-10 15:00:00+00:00,13.6,4.6,7.5
2013-01-10 16:00:00+00:00,13.7,4.6,7.6
2013-01-10 17:00:00+00:00,14.05,4.7,7.6
2013-01-10 18:00:00+00:00,14.35,4.7,7.7
2013-01-10 19:00:00+00:00,14.350000000000001,4.7,7.6
2013-01-10 20:00:00+00:00,14.350000000000001,4.7,7.6
2013-01-10 21:00:00+00:00,14.3,4.7,7.6
2013-01-10 22:00:00+00:00,14.75,4.7,7.6
2013-01-10 23:00:00+00:00,14.6,4.7,7.5
2013-01-11 00:00:00+00:00,14.4,4.8,7.5
2013-01-11 01:00:00+00:00,14.350000000000001,4.8,7.5
2013-01-11 02:00:00+00:00,14.4,4.9,7.5
2013-01-11 03:00:00+00:00,13.7,4.7,7.5
2013-01-11 04:00:00+00:00,13.6,4.7,7.5
2013-01-11 05:00:00+00:00,13.9,4.7,7.5
2013-01-11 06:00:00+00:00,13.75,4.7,7.4
2013-01-11 07:00:00+00:00,13.7,4.7,7.4
2013-01-11 08:00:00+00:00,13.7,4.7,7.4
2013-01-11 09:00:00+00:00,13.9,4.6,7.3
2013-01-11 10:00:00+00:00,14.1,4.6,7.3
2013-01-11 11:00:00+00:00,14.25,4.6,7.2
2013-01-11 12:00:00+00:00,14.3,4.8,7.2
2013-01-11 13:00:00+00:00,14.25,4.8,7.2
2013-01-11 14:00:00+00:00,14.0,4.8,7.2
2013-01-11 15:00:00+00:00,14.0,4.8,7.3
2013-01-11 16:00:00+00:00,14.65,4.8,7.3
2013-01-11 17:00:00+00:00,15.45,4.7,7.3
2013-01-11 18:00:00+00:00,15.850000000000001,4.7,7.3
2013-01-11 19:00:00+00:00,15.8,4.7,7.3
2013-01-11 20:00:00+00:00,15.45,4.7,7.3
2013-01-11 21:00:00+00:00,15.149999999999999,4.5,7.3
2013-01-11 22:00:00+00:00,15.25,4.5,7.3
2013-01-11 23:00:00+00:00,15.35,4.5,7.3
2013-01-12 00:00:00+00:00,14.65,4.6,7.2
2013-01-12 01:00:00+00:00,14.25,4.7,7.2
2013-01-12 02:00:00+00:00,14.95,4.8,7.3
2013-01-12 03:00:00+00:00,14.95,4.7,7.3
2013-01-12 04:00:00+00:00,14.05,4.7,7.3
2013-01-12 05:00:00+00:00,13.9,4.7,7.4
2013-01-12 06:00:00+00:00,14.1,4.7,7.4
2013-01-12 07:00:00+00:00,14.1,4.7,7.4
2013-01-12 08:00:00+00:00,14.1,4.7,7.3
2013-01-12 09:00:00+00:00,14.0,4.7,7.3
2013-01-12 10:00:00+00:00,14.0,4.8,7.2
2013-01-12 11:00:00+00:00,14.149999999999999,4.8,7.2
2013-01-12 12:00:00+00:00,14.1,4.5,7.2
2013-01-12 13:00:00+00:00,14.350000000000001,4.5,7.2
2013-01-12 14:00:00+00:00,14.5,4.7,7.3
2013-01-12 15:00:00+00:00,14.7,4.7,7.3
2013-01-12 16:00:00+00:00,14.9,4.6,7.4
2013-01-12 17:00:00+00:00,15.25,4.7,7.4
2013-01-12 18:00:00+00:00,15.8,4.8,7.5
2013-01-12 19:00:00+00:00,16.0,4.6,7.5
2013-01-12 20:00:00+00:00,16.3,4.7,7.5
2013-01-12 21:00:00+00:00,16.45,4.7,7.4
2013-01-12 22:00:00+00:00,15.15,4.7,7.4
2013-01-12 23:00:00+00:00,15.5,4.6,7.5
2013-01-13 00:00:00+00:00,15.3,4.6,7.7
2013-01-13 01:00:00+00:00,15.2,4.5,7.7
2013-01-13 02:00:00+00:00,14.9,4.6,7.8
2013-01-13 03:00:00+00:00,14.850000000000001,4.8,7.6
2013-01-13 04:00:00+00:00,14.9,4.8,7.6
2013-01-13 05:00:00+00:00,14.45,4.7,7.6
2013-01-13 06:00:00+00:00,14.6,4.8,7.5
2013-01-13 07:00:00+00:00,14.6,4.7,7.4
2013-01-13 08:00:00+00:00,14.7,4.7,7.4
2013-01-13 09:00:00+00:00,14.6,4.7,7.4
2013-01-13 10:00:00+00:00,14.45,4.7,7.4
2013-01-13 11:00:00+00:00,14.45,4.7,7.4
2013-01-13 12:00:00+00:00,14.350000000000001,4.7,7.4
2013-01-13 13:00:00+00:00,14.45,4.7,7.8
2013-01-13 14:00:00+00:00,14.75,4.7,7.9
2013-01-13 15:00:00+00:00,15.05,4.8,7.9
2013-01-13 16:00:00+00:00,15.3,4.7,7.9
2013-01-13 17:00:00+00:00,15.4,4.8,8.0
2013-01-13 18:00:00+00:00,15.45,4.8,7.9
2013-01-13 19:00:00+00:00,15.4,4.8,7.9
2013-01-13 20:00:00+00:00,15.350000000000001,4.8,7.9
2013-01-13 21:00:00+00:00,15.350000000000001,4.8,7.9
2013-01-13 22:00:00+00:00,15.2,4.9,7.8
2013-01-13 23:00:00+00:00,15.4,4.8,7.9
2013-01-14 00:00:00+00:00,15.3,4.8,7.8
2013-01-14 01:00:00+00:00,15.45,4.8,7.8
2013-01-14 02:00:00+00:00,15.4,4.8,7.8
2013-01-14 03:00:00+00:00,15.4,4.8,7.9
2013-01-14 04:00:00+00:00,15.3,4.8,7.8
2013-01-14 05:00:00+00:00,15.25,4.8,8.1
2013-01-14 06:00:00+00:00,15.2,4.8,8.0
2013-01-14 07:00:00+00:00,14.95,4.8,7.9
2013-01-14 08:00:00+00:00,14.9,4.8,7.7
2013-01-14 09:00:00+00:00,14.7,4.8,7.7
2013-01-14 10:00:00+00:00,14.75,4.8,7.7
2013-01-14 11:00:00+00:00,14.8,4.8,7.8
2013-01-14 12:00:00+00:00,14.850000000000001,4.8,7.8
2013-01-14 13:00:00+00:00,15.1,4.8,7.8
2013-01-14 14:00:00+00:00,15.45,4.8,7.9
2013-01-14 15:00:00+00:00,15.45,4.8,8.4
2013-01-14 16:00:00+00:00,15.8,4.9,8.5
2013-01-14 17:00:00+00:00,16.15,4.9,8.2
2013-01-14 18:00:00+00:00,16.0,4.9,8.3
2013-01-14 19:00:00+00:00,15.5,5.0,8.2
2013-01-14 20:00:00+00:00,15.5,4.9,8.3
2013-01-14 21:00:00+00:00,15.55,4.9,8.4
2013-01-14 22:00:00+00:00,15.45,4.9,8.4
2013-01-14 23:00:00+00:00,15.1,4.8,8.3
2013-01-15 00:00:00+00:00,15.149999999999999,4.8,8.2
2013-01-15 01:00:00+00:00,15.4,4.8,8.0
2013-01-15 02:00:00+00:00,15.8,4.8,7.9
2013-01-15 03:00:00+00:00,15.9,4.8,7.9
2013-01-15 04:00:00+00:00,15.75,4.9,7.8
2013-01-15 05:00:00+00:00,15.7,4.9,7.8
2013-01-15 06:00:00+00:00,15.6,5.0,7.8
2013-01-15 07:00:00+00:00,15.45,4.9,7.8
2013-01-15 08:00:00+00:00,15.149999999999999,4.8,7.7
2013-01-15 09:00:00+00:00,14.95,4.8,7.7
2013-01-15 10:00:00+00:00,14.9,4.7,7.8
2013-01-15 11:00:00+00:00,14.9,4.7,7.8
2013-01-15 12:00:00+00:00,14.95,4.7,7.8
2013-01-15 13:00:00+00:00,15.05,4.7,7.9
2013-01-15 14:00:00+00:00,15.2,4.7,7.9
2013-01-15 15:00:00+00:00,15.65,4.8,7.9
2013-01-15 16:00:00+00:00,16.1,4.9,7.9
2013-01-15 17:00:00+00:00,16.299999999999997,4.9,7.9
2013-01-15 18:00:00+00:00,16.6,4.9,7.8
2013-01-15 19:00:00+00:00,15.9,4.8,7.8
2013-01-15 20:00:00+00:00,15.7,4.8,7.8
2013-01-15 21:00:00+00:00,,4.7,7.7
2013-01-15 22:00:00+00:00,15.7,4.6,7.8
2013-01-15 23:00:00+00:00,15.55,4.7,7.8
2013-01-16 00:00:00+00:00,15.5,4.6,7.8
2013-01-16 01:00:00+00:00,15.75,4.7,7.8
2013-01-16 02:00:00+00:00,15.75,4.7,7.8
2013-01-16 03:00:00+00:00,16.2,4.6,7.8
2013-01-16 04:00:00+00:00,16.2,4.7,7.8
2013-01-16 05:00:00+00:00,16.2,4.7,7.8
2013-01-16 06:00:00+00:00,15.95,4.9,7.8
2013-01-16 07:00:00+00:00,15.95,4.7,7.8
2013-01-16 08:00:00+00:00,15.850000000000001,4.8,7.8
2013-01-16 09:00:00+00:00,15.7,4.8,7.8
2013-01-16 10:00:00+00:00,15.6,4.7,7.8
2013-01-16 11:00:00+00:00,15.45,4.8,7.8
2013-01-16 12:00:00+00:00,15.3,4.7,7.8
2013-01-16 13:00:00+00:00,15.2,4.7,7.8
2013-01-16 14:00:00+00:00,15.45,,7.8
2013-01-16 15:00:00+00:00,15.75,,7.9
2013-01-16 16:00:00+00:00,15.95,4.7,7.8
2013-01-16 17:00:00+00:00,16.200000000000003,4.8,7.8
2013-01-16 18:00:00+00:00,16.35,4.8,7.8
2013-01-16 19:00:00+00:00,16.45,4.7,7.8
2013-01-16 20:00:00+00:00,16.299999999999997,4.7,7.8
2013-01-16 21:00:00+00:00,16.05,4.6,7.8
2013-01-16 22:00:00+00:00,15.7,4.7,7.8
2013-01-16 23:00:00+00:00,15.55,4.8,7.8
2013-01-17 00:00:00+00:00,15.649999999999999,4.7,7.8
2013-01-17 01:00:00+00:00,15.8,4.7,7.8
2013-01-17 02:00:00+00:00,15.95,4.7,7.8
2013-01-17 03:00:00+00:00,16.05,4.7,7.8
2013-01-17 04:00:00+00:00,16.1,4.7,7.8
2013-01-17 05:00:00+00:00,16.1,4.7,7.8
2013-01-17 06:00:00+00:00,16.1,4.7,7.8
2013-01-17 07:00:00+00:00,16.05,4.6,7.8
2013-01-17 08:00:00+00:00,15.8,4.6,7.8
2013-01-17 09:00:00+00:00,15.649999999999999,4.6,7.8
2013-01-17 10:00:00+00:00,15.55,4.6,7.8
2013-01-17 11:00:00+00:00,15.4,4.6,7.7
2013-01-17 12:00:00+00:00,15.4,4.3,7.7
2013-01-17 13:00:00+00:00,15.45,4.5,7.7
2013-01-17 14:00:00+00:00,15.649999999999999,4.4,7.7
2013-01-17 15:00:00+00:00,15.95,4.3,7.7
2013-01-17 16:00:00+00:00,16.25,4.4,7.7
2013-01-17 17:00:00+00:00,16.3,4.5,7.8
2013-01-17 18:00:00+00:00,16.05,4.5,7.8
2013-01-17 19:00:00+00:00,15.55,4.6,7.8
2013-01-17 20:00:00+00:00,15.4,4.5,7.7
2013-01-17 21:00:00+00:00,,4.5,7.7
2013-01-17 22:00:00+00:00,,4.5,7.6
2013-01-17 23:00:00+00:00,15.3,4.5,7.6
2013-01-18 00:00:00+00:00,15.3,4.3,7.6
2013-01-18 01:00:00+00:00,15.3,4.4,7.6
2013-01-18 02:00:00+00:00,15.3,4.3,7.6
2013-01-18 03:00:00+00:00,15.25,4.4,7.7
2013-01-18 04:00:00+00:00,15.2,4.5,7.7
2013-01-18 05:00:00+00:00,15.1,4.6,7.7
2013-01-18 06:00:00+00:00,15.05,4.7,7.6
2013-01-18 07:00:00+00:00,15.0,4.7,7.6
2013-01-18 08:00:00+00:00,14.95,4.6,7.6
2013-01-18 09:00:00+00:00,14.9,4.5,7.6
2013-01-18 10:00:00+00:00,14.9,4.4,7.5
2013-01-18 11:00:00+00:00,14.9,4.5,7.5
2013-01-18 12:00:00+00:00,14.9,4.4,7.5
2013-01-18 13:00:00+00:00,15.0,4.3,7.5
2013-01-18 14:00:00+00:00,15.0,4.2,7.6
2013-01-18 15:00:00+00:00,15.0,4.3,7.5
2013-01-18 16:00:00+00:00,15.0,4.2,7.5
2013-01-18 17:00:00+00:00,15.0,4.3,7.4
2013-01-18 18:00:00+00:00,14.95,4.3,7.4
2013-01-18 19:00:00+00:00,14.9,4.3,7.4
2013-01-18 20:00:00+00:00,14.9,4.3,7.4
2013-01-18 21:00:00+00:00,14.8,4.1,7.4
2013-01-18 22:00:00+00:00,14.7,4.2,7.3
2013-01-18 23:00:00+00:00,14.75,4.1,7.3
2013-01-19 00:00:00+00:00,14.8,4.1,7.3
2013-01-19 01:00:00+00:00,14.8,3.8,7.3
2013-01-19 02:00:00+00:00,14.9,3.7,7.3
2013-01-19 03:00:00+00:00,14.850000000000001,3.6,7.3
2013-01-19 04:00:00+00:00,14.8,3.5,7.3
2013-01-19 05:00:00+00:00,14.9,3.6,7.3
2013-01-19 06:00:00+00:00,14.9,3.7,7.3
2013-01-19 07:00:00+00:00,14.8,3.8,7.3
2013-01-19 08:00:00+00:00,14.75,3.9,7.3
2013-01-19 09:00:00+00:00,14.649999999999999,3.8,7.4
2013-01-19 10:00:00+00:00,14.5,3.8,7.5
2013-01-19 11:00:00+00:00,14.350000000000001,4.1,7.5
2013-01-19 12:00:00+00:00,14.2,4.3,7.7
2013-01-19 13:00:00+00:00,14.2,4.3,7.8
2013-01-19 14:00:00+00:00,14.25,4.2,7.9
2013-01-19 15:00:00+00:00,14.3,4.2,8.0
2013-01-19 16:00:00+00:00,14.350000000000001,4.3,8.0
2013-01-19 17:00:00+00:00,14.45,4.4,8.0
2013-01-19 18:00:00+00:00,14.55,4.3,8.0
2013-01-19 19:00:00+00:00,14.55,4.3,8.0
2013-01-19 20:00:00+00:00,14.45,4.3,8.0
2013-01-19 21:00:00+00:00,14.4,4.3,8.0
2013-01-19 22:00:00+00:00,14.4,4.4,7.5
2013-01-19 23:00:00+00:00,14.4,4.3,7.5
2013-01-20 00:00:00+00:00,14.4,4.0,7.5
2013-01-20 01:00:00+00:00,14.4,3.7,7.5
2013-01-20 02:00:00+00:00,14.4,3.8,7.5
2013-01-20 03:00:00+00:00,14.4,3.8,7.5
2013-01-20 04:00:00+00:00,14.4,3.9,7.5
2013-01-20 05:00:00+00:00,14.4,3.9,7.6
2013-01-20 06:00:00+00:00,14.4,3.8,7.6
2013-01-20 07:00:00+00:00,14.5,3.9,7.5
2013-01-20 08:00:00+00:00,14.5,4.1,7.5
2013-01-20 09:00:00+00:00,14.5,4.2,7.5
2013-01-20 10:00:00+00:00,14.5,4.2,7.5
2013-01-20 11:00:00+00:00,14.5,4.3,7.5
2013-01-20 12:00:00+00:00,14.5,4.3,7.5
2013-01-20 13:00:00+00:00,14.45,4.4,7.5
2013-01-20 14:00:00+00:00,14.5,4.4,7.4
2013-01-20 15:00:00+00:00,14.55,4.4,7.5
2013-01-20 16:00:00+00:00,14.8,4.4,7.5
2013-01-20 17:00:00+00:00,15.25,4.5,7.5
2013-01-20 18:00:00+00:00,15.3,4.7,7.6
